,movie_id,title,genres
582,587,Ghost (1990),Comedy|Romance|Thriller
583,588,Aladdin (1992),Animation|Children's|Comedy|Musical
584,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
585,590,Dances with Wolves (1990),Adventure|Drama|Western
586,591,Tough and Deadly (1995),Action|Drama|Thriller
587,592,Batman (1989),Action|Adventure|Crime|Drama
588,593,"Silence of the Lambs, The (1991)",Drama|Thriller
589,594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical
590,595,Beauty and the Beast (1991),Animation|Children's|Musical
591,596,Pinocchio (1940),Animation|Children's
592,597,Pretty Woman (1990),Comedy|Romance
593,598,Window to Paris (1994),Comedy
594,599,"Wild Bunch, The (1969)",Western
595,600,Love and a .45 (1994),Thriller
596,601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama
597,602,"Great Day in Harlem, A (1994)",Documentary
598,603,"Bye Bye, Love (1995)",Comedy
599,604,Criminals (1996),Documentary
600,605,One Fine Day (1996),Drama|Romance
601,606,Candyman: Farewell to the Flesh (1995),Horror
602,607,Century (1993),Drama
603,608,Fargo (1996),Crime|Drama|Thriller
604,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
605,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
606,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
607,612,"Pallbearer, The (1996)",Comedy
608,613,Jane Eyre (1996),Drama|Romance
609,614,Loaded (1994),Drama|Thriller
610,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama
611,616,"Aristocats, The (1970)",Animation|Children's
612,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
613,618,Two Much (1996),Comedy|Romance
614,619,Ed (1996),Comedy
615,620,Scream of Stone (Schrei aus Stein) (1991),Drama
616,621,My Favorite Season (1993),Drama
617,623,"Modern Affair, A (1995)",Romance
618,624,Condition Red (1995),Action|Drama|Thriller
619,625,Asfour Stah (1990),Drama
620,626,"Thin Line Between Love and Hate, A (1996)",Comedy
621,627,"Last Supper, The (1995)",Drama|Thriller
622,628,Primal Fear (1996),Drama|Thriller
623,629,Rude (1995),Drama
624,630,Carried Away (1996),Drama|Romance
625,631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
626,632,Land and Freedom (Tierra y libertad) (1995),War
627,633,Denise Calls Up (1995),Comedy
628,634,Theodore Rex (1995),Comedy
629,635,"Family Thing, A (1996)",Comedy|Drama
630,636,Frisk (1995),Drama
631,637,Sgt. Bilko (1996),Comedy
632,638,Jack and Sarah (1995),Romance
633,639,Girl 6 (1996),Comedy
634,640,Diabolique (1996),Drama|Thriller
635,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy
636,642,Roula (1995),Drama
637,643,Peanuts - Die Bank zahlt alles (1996),Comedy
638,644,Happy Weekend (1996),Comedy
639,645,Nelly & Monsieur Arnaud (1995),Drama
640,647,Courage Under Fire (1996),Drama|War
641,648,Mission: Impossible (1996),Action|Adventure|Mystery
642,649,Cold Fever (� k�ldum klaka) (1994),Comedy|Drama
643,650,Moll Flanders (1996),Drama
644,651,"Superweib, Das (1996)",Comedy
645,652,"301, 302 (1995)",Mystery
646,653,Dragonheart (1996),Action|Adventure|Fantasy
647,654,Und keiner weint mir nach (1996),Drama|Romance
648,655,Mutters Courage (1995),Comedy
649,656,Eddie (1996),Comedy
650,657,Yankee Zulu (1994),Comedy|Drama
651,658,Billy's Holiday (1995),Drama
652,659,Purple Noon (1960),Crime|Thriller
653,660,August (1996),Drama
654,661,James and the Giant Peach (1996),Animation|Children's|Musical
655,662,Fear (1996),Thriller
656,663,Kids in the Hall: Brain Candy (1996),Comedy
657,664,Faithful (1996),Comedy
658,665,Underground (1995),War
659,666,All Things Fair (1996),Drama
660,667,Bloodsport 2 (1995),Action
661,668,Pather Panchali (1955),Drama
662,669,Aparajito (1956),Drama
663,670,"World of Apu, The (Apur Sansar) (1959)",Drama
664,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
665,672,Tarantella (1995),Drama
666,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
667,674,Barbarella (1968),Adventure|Sci-Fi
668,675,Hostile Intentions (1994),Action|Drama|Thriller
669,676,They Bite (1996),Drama
670,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
671,679,"Run of the Country, The (1995)",Drama
672,680,Alphaville (1965),Sci-Fi
673,681,Clean Slate (Coup de Torchon) (1981),Crime
674,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
675,683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
676,684,Windows (1980),Drama
677,685,It's My Party (1995),Drama
678,687,Country Life (1994),Drama|Romance
679,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
680,690,"Promise, The (Versprechen, Das) (1994)",Romance
681,691,Mrs. Winterbourne (1996),Comedy|Romance
682,692,Solo (1996),Action|Sci-Fi|Thriller
683,693,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama
684,694,"Substitute, The (1996)",Action
685,695,True Crime (1995),Mystery|Thriller
686,696,Butterfly Kiss (1995),Thriller
687,697,Feeling Minnesota (1996),Drama|Romance
688,698,Delta of Venus (1994),Drama
689,699,To Cross the Rubicon (1991),Drama
690,700,Angus (1995),Comedy
691,701,Daens (1992),Drama
692,702,Faces (1968),Drama
693,703,Boys (1996),Drama
694,704,"Quest, The (1996)",Action|Adventure
695,705,Cosi (1996),Comedy
696,706,Sunset Park (1996),Drama
697,707,Mulholland Falls (1996),Crime|Film-Noir|Thriller
698,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
699,709,Oliver & Company (1988),Animation|Children's
700,710,Celtic Pride (1996),Comedy
701,711,Flipper (1996),Adventure|Children's
702,712,Captives (1994),Drama
703,713,Of Love and Shadows (1994),Drama
704,714,Dead Man (1995),Western
705,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
706,716,Switchblade Sisters (1975),Crime
707,717,Mouth to Mouth (Boca a boca) (1995),Comedy
708,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
709,719,Multiplicity (1996),Comedy
710,720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
711,721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
712,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
713,723,Two Friends (1986),Drama
714,724,"Craft, The (1996)",Drama|Horror
715,725,"Great White Hype, The (1996)",Comedy
716,726,Last Dance (1996),Drama
717,727,War Stories (1995),Documentary
718,728,Cold Comfort Farm (1995),Comedy
719,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
720,730,"Low Life, The (1994)",Drama
721,731,Heaven's Prisoners (1996),Mystery|Thriller
722,732,Original Gangstas (1996),Crime
723,733,"Rock, The (1996)",Action|Adventure|Thriller
724,734,Getting Away With Murder (1996),Comedy
725,735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
726,736,Twister (1996),Action|Adventure|Romance|Thriller
727,737,Barb Wire (1996),Action|Sci-Fi
728,738,"Garcu, Le (1995)",Drama
729,739,Honigmond (1996),Comedy
730,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
731,742,Thinner (1996),Horror|Thriller
732,743,Spy Hard (1996),Comedy
733,744,Brothers in Trouble (1995),Drama
734,745,"Close Shave, A (1995)",Animation|Comedy|Thriller
735,746,Force of Evil (1948),Film-Noir
736,747,"Stupids, The (1996)",Comedy
737,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
738,749,"Man from Down Under, The (1943)",Drama
739,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
740,751,Careful (1992),Comedy
741,752,Vermont Is For Lovers (1992),Comedy|Romance
742,753,"Month by the Lake, A (1995)",Comedy|Drama
743,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
744,755,Kim (1950),Children's|Drama
745,756,Carmen Miranda: Bananas Is My Business (1994),Documentary
746,757,Ashes of Time (1994),Drama
747,758,"Jar, The (Khomreh) (1992)",Drama
748,759,Maya Lin: A Strong Clear Vision (1994),Documentary
749,760,Stalingrad (1993),War
750,761,"Phantom, The (1996)",Adventure
751,762,Striptease (1996),Comedy|Crime
752,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama
753,764,Heavy (1995),Drama|Romance
754,765,Jack (1996),Comedy|Drama
755,766,I Shot Andy Warhol (1996),Drama
756,767,"Grass Harp, The (1995)",Drama
757,768,Someone Else's America (1995),Drama
758,769,Marlene Dietrich: Shadow and Light (1996),Documentary
759,770,Costa Brava (1946),Drama
760,771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama
761,772,Quartier Mozart (1992),Comedy
762,773,Touki Bouki (Journey of the Hyena) (1973),Drama
763,774,Wend Kuuni (God's Gift) (1982),Drama
764,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror
765,776,Babyfever (1994),Comedy|Drama
766,777,Pharaoh's Army (1995),War
767,778,Trainspotting (1996),Drama
768,779,'Til There Was You (1997),Drama|Romance
769,780,Independence Day (ID4) (1996),Action|Sci-Fi|War
770,781,Stealing Beauty (1996),Drama
771,782,"Fan, The (1996)",Thriller
772,783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical
773,784,"Cable Guy, The (1996)",Comedy
774,785,Kingpin (1996),Comedy
775,786,Eraser (1996),Action|Thriller
776,787,"Gate of Heavenly Peace, The (1995)",Documentary
777,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
778,789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama
779,790,An Unforgettable Summer (1994),Drama
780,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary
781,792,"Hungarian Fairy Tale, A (1987)",Fantasy
782,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
783,794,Midnight Dancers (Sibak) (1994),Comedy|Drama
784,795,Somebody to Love (1994),Drama
785,796,"Very Natural Thing, A (1974)",Drama
786,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
787,798,Daylight (1996),Action|Adventure|Thriller
788,799,"Frighteners, The (1996)",Comedy|Horror
789,800,Lone Star (1996),Drama|Mystery
790,801,Harriet the Spy (1996),Children's|Comedy
791,802,Phenomenon (1996),Drama|Romance
792,803,Walking and Talking (1996),Romance
793,804,She's the One (1996),Comedy|Romance
794,805,"Time to Kill, A (1996)",Drama
795,806,American Buffalo (1996),Drama
796,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
797,808,Alaska (1996),Adventure|Children's
798,809,Fled (1996),Action|Adventure
799,810,Kazaam (1996),Children's|Comedy|Fantasy
800,811,"Bewegte Mann, Der (1994)",Comedy
801,812,Magic Hunter (1994),Drama
802,813,Larger Than Life (1996),Comedy
803,814,"Boy Called Hate, A (1995)",Drama
804,815,Power 98 (1995),Action|Mystery|Thriller
805,816,Two Deaths (1995),Drama
806,818,"Very Brady Sequel, A (1996)",Comedy
807,819,Stefano Quantestorie (1993),Comedy|Drama
808,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
809,821,"Crude Oasis, The (1995)",Romance
810,822,Hedd Wyn (1992),Drama
811,823,"Collectionneuse, La (1967)",Drama
812,824,Kaspar Hauser (1993),Drama
813,825,Echte Kerle (1996),Comedy|Romance
814,826,Diebinnen (1995),Drama
815,827,"Convent, The (Convento, O) (1995)",Drama
816,828,"Adventures of Pinocchio, The (1996)",Adventure|Children's
817,829,Joe's Apartment (1996),Comedy|Musical
818,830,"First Wives Club, The (1996)",Comedy
819,831,Stonewall (1995),Drama
820,832,Ransom (1996),Drama|Thriller
821,833,High School High (1996),Comedy
822,834,Phat Beach (1996),Comedy
823,835,Foxfire (1996),Drama
824,836,Chain Reaction (1996),Action|Adventure|Thriller
825,837,Matilda (1996),Children's|Comedy
826,838,Emma (1996),Comedy|Drama|Romance
827,839,"Crow: City of Angels, The (1996)",Action|Thriller
828,840,House Arrest (1996),Comedy
829,841,Eyes Without a Face (1959),Horror
830,842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
831,843,Lotto Land (1995),Drama
832,844,"Story of Xinghua, The (1993)",Drama
833,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
834,846,Flirt (1995),Drama
835,847,"Big Squeeze, The (1996)",Comedy|Drama
836,848,"Spitfire Grill, The (1996)",Drama
837,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
838,850,Cyclo (1995),Crime|Drama
839,851,Basquiat (1996),Drama
840,852,Tin Cup (1996),Comedy|Romance
841,853,Dingo (1992),Drama
842,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
843,855,Every Other Weekend (1990),Drama
844,856,Mille bolle blu (1993),Comedy
845,857,Crows and Sparrows (1949),Drama
846,858,"Godfather, The (1972)",Action|Crime|Drama
847,859,"Hippie Revolution, The (1996)",Documentary
848,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
849,861,Supercop (1992),Action|Thriller
850,862,Manny & Lo (1996),Drama
851,863,Celestial Clockwork (1994),Comedy
852,864,"Wife, The (1995)",Comedy|Drama
853,865,Small Faces (1995),Drama
854,866,Bound (1996),Crime|Drama|Romance|Thriller
855,867,Carpool (1996),Comedy|Crime
856,868,Death in Brunswick (1991),Comedy
857,869,Kansas City (1996),Crime
858,870,Gone Fishin' (1997),Comedy
859,871,Lover's Knot (1996),Comedy
860,872,Aiqing wansui (1994),Drama
861,873,Shadow of Angels (Schatten der Engel) (1976),Drama
862,874,Killer: A Journal of Murder (1995),Crime|Drama
863,875,Nothing to Lose (1994),Drama
864,876,Police Story 4: Project S (Chao ji ji hua) (1993),Action
865,877,Girls Town (1996),Drama
866,878,Bye-Bye (1995),Drama
867,879,"Relic, The (1997)",Horror
868,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
869,881,First Kid (1996),Children's|Comedy
870,882,"Trigger Effect, The (1996)",Drama|Thriller
871,884,Sweet Nothing (1995),Drama
872,885,Bogus (1996),Children's|Drama|Fantasy
873,886,Bulletproof (1996),Action
874,887,Talk of Angels (1998),Drama
875,888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's
876,889,1-900 (1994),Romance
877,890,Baton Rouge (1988),Thriller
878,891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
879,892,Twelfth Night (1996),Comedy|Drama|Romance
880,893,Mother Night (1996),Drama
881,894,Liebelei (1933),Romance
882,895,Venice/Venice (1992),Drama
883,896,Wild Reeds (1994),Drama
884,897,For Whom the Bell Tolls (1943),Adventure|War
885,898,"Philadelphia Story, The (1940)",Comedy|Romance
886,899,Singin' in the Rain (1952),Musical|Romance
887,900,"American in Paris, An (1951)",Musical|Romance
888,901,Funny Face (1957),Comedy|Musical
889,902,Breakfast at Tiffany's (1961),Drama|Romance
890,903,Vertigo (1958),Mystery|Thriller
891,904,Rear Window (1954),Mystery|Thriller
892,905,It Happened One Night (1934),Comedy
893,906,Gaslight (1944),Mystery|Thriller
894,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
895,908,North by Northwest (1959),Drama|Thriller
896,909,"Apartment, The (1960)",Comedy|Drama
897,910,Some Like It Hot (1959),Comedy|Crime
898,911,Charade (1963),Comedy|Mystery|Romance|Thriller
899,912,Casablanca (1942),Drama|Romance|War
900,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
901,914,My Fair Lady (1964),Musical|Romance
902,915,Sabrina (1954),Comedy|Romance
903,916,Roman Holiday (1953),Comedy|Romance
904,917,"Little Princess, The (1939)",Children's|Drama
905,918,Meet Me in St. Louis (1944),Musical
906,919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
907,920,Gone with the Wind (1939),Drama|Romance|War
908,921,My Favorite Year (1982),Comedy
909,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
910,923,Citizen Kane (1941),Drama
911,924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
912,925,Golden Earrings (1947),Adventure|Romance
913,926,All About Eve (1950),Drama
914,927,"Women, The (1939)",Comedy
915,928,Rebecca (1940),Romance|Thriller
916,929,Foreign Correspondent (1940),Thriller
917,930,Notorious (1946),Film-Noir|Romance|Thriller
918,931,Spellbound (1945),Mystery|Romance|Thriller
919,932,"Affair to Remember, An (1957)",Romance
920,933,To Catch a Thief (1955),Comedy|Romance|Thriller
921,934,Father of the Bride (1950),Comedy
922,935,"Band Wagon, The (1953)",Comedy|Musical
923,936,Ninotchka (1939),Comedy|Romance
924,937,Love in the Afternoon (1957),Comedy|Romance
925,938,Gigi (1958),Musical
926,939,"Reluctant Debutante, The (1958)",Comedy|Drama
927,940,"Adventures of Robin Hood, The (1938)",Action|Adventure
928,941,"Mark of Zorro, The (1940)",Adventure
929,942,Laura (1944),Crime|Film-Noir|Mystery
930,943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
931,944,Lost Horizon (1937),Drama
932,945,Top Hat (1935),Comedy|Musical|Romance
933,946,To Be or Not to Be (1942),Comedy|Drama|War
934,947,My Man Godfrey (1936),Comedy
935,948,Giant (1956),Drama
936,949,East of Eden (1955),Drama
937,950,"Thin Man, The (1934)",Mystery
938,951,His Girl Friday (1940),Comedy
939,952,Around the World in 80 Days (1956),Adventure|Comedy
940,953,It's a Wonderful Life (1946),Drama
941,954,Mr. Smith Goes to Washington (1939),Drama
942,955,Bringing Up Baby (1938),Comedy
943,956,Penny Serenade (1941),Drama|Romance
944,957,"Scarlet Letter, The (1926)",Drama
945,958,Lady of Burlesque (1943),Comedy|Mystery
946,959,Of Human Bondage (1934),Drama
947,960,Angel on My Shoulder (1946),Crime|Drama
948,961,Little Lord Fauntleroy (1936),Drama
949,962,They Made Me a Criminal (1939),Crime|Drama
950,963,"Inspector General, The (1949)",Musical
951,964,Angel and the Badman (1947),Western
952,965,"39 Steps, The (1935)",Thriller
953,966,"Walk in the Sun, A (1945)",Drama
954,967,"Outlaw, The (1943)",Western
955,968,Night of the Living Dead (1968),Horror|Sci-Fi
956,969,"African Queen, The (1951)",Action|Adventure|Romance|War
957,970,Beat the Devil (1954),Comedy|Drama
958,971,Cat on a Hot Tin Roof (1958),Drama
959,972,"Last Time I Saw Paris, The (1954)",Drama
960,973,Meet John Doe (1941),Drama
961,974,Algiers (1938),Drama|Romance
962,975,Something to Sing About (1937),Comedy|Musical
963,976,"Farewell to Arms, A (1932)",Romance|War
964,977,Moonlight Murder (1936),Mystery
965,978,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
966,979,Nothing Personal (1995),Drama|War
967,980,In the Line of Duty 2 (1987),Action
968,981,Dangerous Ground (1997),Drama
969,982,Picnic (1955),Drama
970,983,Madagascar Skin (1995),Romance
971,984,"Pompatus of Love, The (1996)",Comedy|Drama
972,985,Small Wonders (1996),Documentary
973,986,Fly Away Home (1996),Adventure|Children's
974,987,Bliss (1997),Drama|Romance
975,988,Grace of My Heart (1996),Comedy|Drama
976,989,Schlafes Bruder (Brother of Sleep) (1995),Drama
977,990,Maximum Risk (1996),Action|Adventure|Thriller
978,991,Michael Collins (1996),Drama|War
979,992,"Rich Man's Wife, The (1996)",Thriller
980,993,Infinity (1996),Drama
981,994,Big Night (1996),Drama
982,996,Last Man Standing (1996),Action|Drama|Western
983,997,Caught (1996),Drama|Thriller
984,998,Set It Off (1996),Action|Crime
985,999,2 Days in the Valley (1996),Crime
986,1000,Curdled (1996),Crime
987,1001,"Associate, The (L'Associe)(1982)",Comedy
988,1002,Ed's Next Move (1996),Comedy
989,1003,Extreme Measures (1996),Drama|Thriller
990,1004,"Glimmer Man, The (1996)",Action|Thriller
991,1005,D3: The Mighty Ducks (1996),Children's|Comedy
